-4.80941207067825e-06-1.41109346572048e-09i,2.93588076086584e-06+2.69012956926051e-08i,-0.00710416933589522-6.93869791690202e-05i
-0.00296626533021348+3.24907333309597e-07i,-0.000959193875150903+1.32942016963108e-07i,-0.00673156880223859-6.94271033206492e-05i
-0.00584816325488229+6.43470544716829e-07i,-0.00189572242655994+2.36531653054367e-07i,-0.00560246157557971-6.95492820256295e-05i
-0.00855121896905433+9.44623387740193e-07i,-0.00277442865050235+3.34540696238838e-07i,-0.00367667508900161-6.97583955767005e-05i
-0.0109301495681275+1.21393887472174e-06i,-0.00354817855866803+4.22294951305876e-07i,-0.000895316544404464-7.0062345776345e-05i
-0.0127585710034199+1.42770499214175e-06i,-0.00414351853386879+4.92107489708862e-07i,0.0027960163648235-7.04702231343983e-05i
-0.0136865412115454+1.54661001722385e-06i,-0.00444686099377535+5.31220747961289e-07i,0.00738707656117964-7.09858860030566e-05i
-0.0132183406575922+1.51083114770394e-06i,-0.00429719754587278+5.20194284791908e-07i,0.0126711236833913-7.15917174754618e-05i
-0.0108026034825707+1.24878354761634e-06i,-0.00351523070008243+4.35715351097468e-07i,0.0180268004742768-7.22192533487722e-05i
-0.00618951294093863+7.21738507646655e-07i,-0.00201922414816349+2.65060636990696e-07i,0.022254634196868-7.27239848735174e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
0.00526766843457229-6.14685185385421e-07i,0.0038164777452027-4.15744563317841e-07i,0.0222639220868054-7.27273657768245e-05i
0.0091969007877357-1.06462774591747e-06i,0.00667254064924172-7.43069420420082e-07i,0.0180391133771451-7.22244314476107e-05i
0.011254895080389-1.2889544080393e-06i,0.00817030965109159-9.06689113339762e-07i,0.0126795769262049-7.15968896838602e-05i
0.0116523570116009-1.32011605854429e-06i,0.00846188907021716-9.29983632187761e-07i,0.00738889825363035-7.0990069029265e-05i
0.0108592602725785-1.21909801285551e-06i,0.0078881661645266-8.57153760696092e-07i,0.00279206231002828-7.04732080942435e-05i
0.00929894153939423-1.03705479363001e-06i,0.0067565347959419-7.25334163170297e-07i,-0.000902643106086253-7.00642992589085e-05i
0.00727037314292186-8.07644638555523e-07i,0.00528422796849418-5.58984695880671e-07i,-0.00368482487793878-6.97595771798334e-05i
0.00496692995485527-5.51169089626248e-07i,0.00361181711828887-3.72871861115479e-07i,-0.00560933398865615-6.95499197914886e-05i
0.00251264719331215-2.79967707163027e-07i,0.00182949418973397-1.75976657124813e-07i,-0.0067356936666961-6.94273554754233e-05i
-7.78671546525903e-06-2.28343614161432e-09i,-1.15776240354967e-06+2.570102850565e-08i,-0.00710474265711361-6.93869286445504e-05i
-0.00252716388440248+2.75320684869972e-07i,-0.0018312829575938+2.27387550003054e-07i,-0.00673094787358584-6.94269651392956e-05i
-0.00497835629219147+5.46292149651446e-07i,-0.00361211221666543+4.24322799441049e-07i,-0.0056007220271968-6.95490440109672e-05i
-0.00727694067620279+8.02425624216328e-07i,-0.00528234205761273+6.1055184072042e-07i,-0.00367410990890634-6.97580239194769e-05i
-0.00929941897328654+1.03146532707436e-06i,-0.00675231599614317+7.77183009052895e-07i,-0.000892439200450021-7.0061786680898e-05i
-0.0108533883300255+1.21327178952384e-06i,-0.007882356435491+9.09601996028582e-07i,0.00279849268716301-7.0469411298534e-05i
-0.011641467755423+1.31445630490032e-06i,-0.00845654939162945+9.83569104351915e-07i,0.00738834057125747-7.09847723805147e-05i
-0.0112424093797642+1.2841975618239e-06i,-0.00816897483662152+9.6216640415515e-07i,0.0126705620965501-7.15903358984449e-05i
-0.00918760994300258+1.06163833579107e-06i,-0.00667915489001139+8.01141848747581e-07i,0.0180245892816667-7.22178303583234e-05i
-0.00526445045057338+6.13734421303802e-07i,-0.00383217633912501+4.76365700712527e-07i,0.0222523355712496-7.27230047866792e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
0.00382771735857017-4.4673606016462e-07i,0.00525705691960055-5.83955668338763e-07i,0.0222666710892538-7.27282533925575e-05i
0.00668372744301212-7.7396774590782e-07i,0.00918893746885081-1.03473156821838e-06i,0.0180433828599932-7.22258504178206e-05i
0.00817993302208864-9.37253128026996e-07i,0.0112507356907621-1.26010416817776e-06i,0.0126832304023249-7.15983375473058e-05i
0.00846885116603779-9.60050822083726e-07i,0.0116512885561609-1.29215043357842e-06i,0.00739073253081378-7.09912429979214e-05i
0.00789204294577271-8.86681182949275e-07i,0.0108600416139483-1.1917509874293e-06i,0.00279202664703097-7.04740328930177e-05i
0.00675741998486073-7.5436657084236e-07i,0.00930056122606193-1.01009963876286e-06i,-0.000904002555150367-7.00648180346396e-05i
0.0052824886161102-5.87608918279351e-07i,0.00727221153357335-7.80923643093518e-07i,-0.00368681724792692-6.97598656752915e-05i
0.00360793092860661-4.01186895051098e-07i,0.00496869455405961-5.24580404231315e-07i,-0.0056113339089789-6.95500472495491e-05i
0.00182397389018941-2.04080177514656e-07i,0.00251427307144582-2.53445753121409e-07i,-0.0067372133248222-6.94273725940621e-05i
-7.78941584362802e-06-2.28374435970319e-09i,-6.22027765328541e-06+2.4217051838819e-08i,-0.00710545145454637-6.93868661796644e-05i
-0.00183849537054312+1.99432503305499e-07i,-0.00252549953607993+3.01836589224668e-07i,-0.00673067844085001-6.9426835286885e-05i
-0.00361936028811304+3.96309199328553e-07i,-0.00497641734845316+5.72861825414358e-07i,-0.00559947556289505-6.95488416884239e-05i
-0.00528905646007823+5.82388987881955e-07i,-0.00727459327314208+8.2909891535452e-07i,-0.00367206362208462-6.97577274602404e-05i
-0.00675789447105573+7.48776005813598e-07i,-0.00929664959882439+1.05831585149795e-06i,-0.000889953574459589-7.00613591230169e-05i
-0.00788616493204139+8.80853735073128e-07i,-0.0108504106430845+1.24041283050123e-06i,0.00280087835491166-7.04688059719841e-05i
-0.00845795389061229+9.54389905677602e-07i,-0.0116388664486493+1.34205800607399e-06i,0.00738996083353968-7.09839512728058e-05i
-0.00816743959442756+9.32495477515557e-07i,-0.0112412824387849+1.31249080513895e-06i,0.0126708134958887-7.1589315433931e-05i
-0.00667443132422082+7.70978055482859e-07i,-0.00918951170697262+1.09086218236334e-06i,0.0180233809343651-7.22167637838038e-05i
-0.00382449695771396+4.45785305524754e-07i,-0.00527066282284116+6.43959405669915e-07i,0.0222507125556138-7.27222508294077e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
0.0020125377619026-2.34911666162957e-07i,0.00618220134169297-6.92012831064035e-07i,0.0222685303158109-7.2728834491333e-05i
0.00351449239146011-4.07063158945769e-07i,0.0108054123822811-1.22219350944126e-06i,0.0180463808334299-7.22267911440952e-05i
0.00430147514894908-4.93014876522794e-07i,0.0132298792691405-1.48735051994594e-06i,0.0126859039067502-7.1599303240525e-05i
0.00445344947659198-5.05056492462655e-07i,0.0137005537493931-1.52508751288459e-06i,0.00739220005881984-7.09920265854922e-05i
0.0041500128577366-4.66492118224409e-07i,0.0127694400099058-1.40699738530505e-06i,0.00279220056581276-7.04745810367258e-05i
0.00355316340428132-3.96910717862016e-07i,0.0109348410888524-1.19332581271014e-06i,-0.000904781444546499-7.00651588682232e-05i
0.002777355371985-3.09210826003546e-07i,0.00854898751169897-9.23772040932476e-07i,-0.00368809241706925-6.97600502952558e-05i
0.00189661763452197-2.11172334522199e-07i,0.00583978218067733-6.22296256019682e-07i,-0.00561268141800431-6.95501228461482e-05i
0.000958425722779486-1.07521287156262e-07i,0.00295341636979898-3.03460466741269e-07i,-0.00673829380668486-6.94273741675805e-05i
-4.81519399525331e-06-1.41158684054658e-09i,-1.03176446955724e-05+2.30161930560887e-08i,-0.00710602500577576-6.93868156337389e-05i
-0.000967402385222538+1.04648537861863e-07i,-0.00297228110480293+3.49407397394819e-07i,-0.00673060961615538-6.94267424908587e-05i
-0.00190368254952443+2.0815737064352e-07i,-0.00585351596946135+6.68012752285516e-07i,-0.00559873769557638-6.95487055147313e-05i
-0.00278141461567867+3.05984266710656e-07i,-0.00855482195647168+9.69202338571994e-07i,-0.00367074471801137-6.97575364037032e-05i
-0.00355345544497359+3.93454999004061e-07i,-0.0109311759856235+1.23860208711613e-06i,-0.000888263204079016-7.00610921200834e-05i
-0.00414637761733346+4.62889930496975e-07i,-0.012756713687204+1.4525947636826e-06i,0.0028026063230374-7.04684354566695e-05i
-0.00444671147373363+5.01557253775678e-07i,-0.0136823969623556+1.57201843970759e-06i,0.00739128901484155-7.09834532623526e-05i
-0.00429375095839797+4.90074063943615e-07i,-0.0132138539056246+1.53723593730843e-06i,0.012671299971028-7.15886956211488e-05i
-0.00350874538106922+4.05215269576186e-07i,-0.010801098046775+1.27675283836354e-06i,0.018022859899283-7.22161082077376e-05i
-0.00201054680959722+2.34324060539218e-07i,-0.00619411368888497+7.5151705436602e-07i,0.0222497643154978-7.27217778694879e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
-3.98801512670585e-19+4.65515749313927e-23i,0.00650102901271511-7.29257715173771e-07i,0.0222691880466969-7.27290367578343e-05i
-6.96449688625675e-19+8.06717948132417e-23i,0.0113625764318377-1.28682664665901e-06i,0.0180474604374057-7.22271206853069e-05i
-8.52419657407777e-19+9.77108359959636e-23i,0.0139121199210535-1.56571849156297e-06i,0.0126868846064658-7.15996425536018e-05i
-8.82540365558512e-19+1.00100849746212e-22i,0.0144069927726242-1.60543011215628e-06i,0.00739275831702973-7.09923020152138e-05i
-8.22401078397286e-19+9.24598148709555e-23i,0.0134276486232636-1.48124605052915e-06i,0.00279229618975793-7.04747732925774e-05i
-7.04110372664595e-19+7.86707252008605e-23i,0.0114981712362155-1.25653586861409e-06i,-0.000905032806402948-7.00652777226598e-05i
-5.50354951102231e-19+6.12906545185133e-23i,0.00898903367155659-9.73060835092857e-07i,-0.00368853109589473-6.9760113803346e-05i
-3.75808594569012e-19+4.18619274646431e-23i,0.00613994093583791-6.56025104960416e-07i,-0.00561315725913331-6.95501477653077e-05i
-1.89881550738281e-19+2.1321380292629e-23i,0.00310465085591681-3.20745246315244e-07i,-0.00673868512086311-6.94273730030378e-05i
1.0033219653142e-21+2.94115587179417e-25i,-1.18830856278221e-05+2.25574357530402e-08i,-0.00710624411243713-6.93867963243655e-05i
1.91751972978642e-19-2.07228186073223e-23i,-0.00312643383189399+3.6575853965237e-07i,-0.00673060477002328-6.94267088070159e-05i
3.77280652371325e-19-4.12337311735921e-23i,-0.00615597113997633+7.00761714046991e-07i,-0.00559849473720148-6.95486574547055e-05i
5.51200698012847e-19-6.06183658177819e-23i,-0.00899618695290575+1.01744243464359e-06i,-0.00367028930664131-6.97574704385344e-05i
7.04171128509756e-19-7.79506836346027e-23i,-0.0114945998441833+1.30068893166306e-06i,-0.000887663595695491-7.00610014744393e-05i
8.21643497693254e-19-9.17092511721324e-23i,-0.0134137390963054+1.52567262112076e-06i,0.00280323732056511-7.04683110657429e-05i
8.81136277439213e-19-9.9371737475325e-23i,-0.0143866444356423+1.65122378585466e-06i,0.00739179884377599-7.09832869385606e-05i
8.50810123649535e-19-9.70980854974589e-23i,-0.0138935833150071+1.61464833122362e-06i,0.0126715264832856-7.15884884480115e-05i
6.95252187497164e-19-8.02867751972663e-23i,-0.0113563943864825+1.34078572024945e-06i,0.0180227265040978-7.22158875974564e-05i
3.98386660357409e-19-4.64291468831368e-23i,-0.00651229438772169+7.88571134041746e-07i,0.0222494545616829-7.27216169099759e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
-0.0020125377619026+2.34911666162957e-07i,0.00618220134169297-6.92012831064032e-07i,0.0222685303158109-7.2728834491333e-05i
-0.00351449239146012+4.07063158945772e-07i,0.0108054123822811-1.22219350944129e-06i,0.0180463808334299-7.22267911440953e-05i
-0.00430147514894908+4.93014876522787e-07i,0.0132298792691405-1.48735051994591e-06i,0.0126859039067502-7.1599303240525e-05i
-0.00445344947659199+5.05056492462676e-07i,0.0137005537493931-1.52508751288466e-06i,0.00739220005881985-7.09920265854923e-05i
-0.00415001285773659+4.66492118224423e-07i,0.0127694400099058-1.40699738530511e-06i,0.00279220056581276-7.04745810367259e-05i
-0.00355316340428132+3.96910717862054e-07i,0.0109348410888524-1.19332581271027e-06i,-0.000904781444546494-7.00651588682232e-05i
-0.002777355371985+3.09210826003539e-07i,0.00854898751169898-9.23772040932441e-07i,-0.00368809241706925-6.97600502952558e-05i
-0.00189661763452197+2.11172334522172e-07i,0.00583978218067735-6.22296256019586e-07i,-0.00561268141800431-6.95501228461483e-05i
-0.000958425722779483+1.07521287156248e-07i,0.00295341636979898-3.03460466741324e-07i,-0.00673829380668486-6.94273741675805e-05i
4.8151939952542e-06+1.41158684055003e-09i,-1.03176446955724e-05+2.30161930560611e-08i,-0.00710602500577577-6.93868156337389e-05i
0.00096740238522254-1.04648537861866e-07i,-0.00297228110480293+3.4940739739486e-07i,-0.00673060961615539-6.94267424908587e-05i
0.00190368254952443-2.08157370643568e-07i,-0.00585351596946134+6.68012752285627e-07i,-0.00559873769557639-6.95487055147313e-05i
0.00278141461567867-3.0598426671067e-07i,-0.00855482195647169+9.69202338572035e-07i,-0.00367074471801137-6.97575364037033e-05i
0.00355345544497359-3.93454999004057e-07i,-0.0109311759856235+1.2386020871161e-06i,-0.000888263204079017-7.00610921200834e-05i
0.00414637761733346-4.62889930496984e-07i,-0.012756713687204+1.45259476368261e-06i,0.00280260632303739-7.04684354566695e-05i
0.00444671147373363-5.0155725377568e-07i,-0.0136823969623556+1.57201843970759e-06i,0.00739128901484155-7.09834532623526e-05i
0.00429375095839797-4.90074063943615e-07i,-0.0132138539056246+1.53723593730841e-06i,0.012671299971028-7.15886956211488e-05i
0.00350874538106922-4.05215269576182e-07i,-0.010801098046775+1.27675283836353e-06i,0.018022859899283-7.22161082077375e-05i
0.00201054680959722-2.34324060539223e-07i,-0.00619411368888497+7.51517054366033e-07i,0.0222497643154978-7.27217778694879e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
-0.00382771735857017+4.46736060164621e-07i,0.00525705691960055-5.83955668338763e-07i,0.0222666710892538-7.27282533925575e-05i
-0.00668372744301211+7.73967745907812e-07i,0.00918893746885081-1.03473156821837e-06i,0.0180433828599932-7.22258504178206e-05i
-0.00817993302208864+9.37253128026958e-07i,0.0112507356907621-1.26010416817775e-06i,0.0126832304023249-7.15983375473058e-05i
-0.0084688511660378+9.60050822083696e-07i,0.0116512885561609-1.29215043357837e-06i,0.00739073253081378-7.09912429979213e-05i
-0.00789204294577272+8.86681182949313e-07i,0.0108600416139483-1.19175098742933e-06i,0.00279202664703097-7.04740328930177e-05i
-0.00675741998486072+7.54366570842333e-07i,0.00930056122606192-1.01009963876286e-06i,-0.000904002555150367-7.00648180346396e-05i
-0.0052824886161102+5.87608918279268e-07i,0.00727221153357335-7.80923643093394e-07i,-0.00368681724792693-6.97598656752915e-05i
-0.00360793092860661+4.01186895051098e-07i,0.00496869455405961-5.24580404231322e-07i,-0.0056113339089789-6.95500472495491e-05i
-0.00182397389018941+2.04080177514649e-07i,0.00251427307144581-2.53445753121368e-07i,-0.0067372133248222-6.94273725940621e-05i
7.78941584362625e-06+2.28374435971009e-09i,-6.22027765328894e-06+2.42170518389155e-08i,-0.00710545145454637-6.93868661796643e-05i
0.00183849537054312-1.99432503305464e-07i,-0.00252549953607993+3.01836589224613e-07i,-0.00673067844085001-6.9426835286885e-05i
0.00361936028811304-3.96309199328505e-07i,-0.00497641734845315+5.72861825414351e-07i,-0.00559947556289505-6.95488416884239e-05i
0.00528905646007823-5.82388987881962e-07i,-0.00727459327314208+8.29098915354548e-07i,-0.00367206362208462-6.97577274602404e-05i
0.00675789447105573-7.48776005813564e-07i,-0.00929664959882438+1.05831585149794e-06i,-0.000889953574459586-7.00613591230169e-05i
0.00788616493204139-8.80853735073114e-07i,-0.0108504106430845+1.24041283050119e-06i,0.00280087835491166-7.0468805971984e-05i
0.00845795389061229-9.54389905677612e-07i,-0.0116388664486493+1.34205800607399e-06i,0.00738996083353967-7.09839512728058e-05i
0.00816743959442756-9.32495477515553e-07i,-0.0112412824387849+1.31249080513894e-06i,0.0126708134958887-7.1589315433931e-05i
0.00667443132422082-7.70978055482871e-07i,-0.00918951170697262+1.09086218236336e-06i,0.0180233809343651-7.22167637838039e-05i
0.00382449695771396-4.45785305524753e-07i,-0.00527066282284116+6.43959405669915e-07i,0.0222507125556138-7.27222508294077e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
-0.00526766843457229+6.14685185385424e-07i,0.0038164777452027-4.15744563317838e-07i,0.0222639220868054-7.27273657768245e-05i
-0.00919690078773571+1.06462774591746e-06i,0.00667254064924171-7.43069420420082e-07i,0.0180391133771451-7.22244314476107e-05i
-0.011254895080389+1.2889544080393e-06i,0.0081703096510916-9.06689113339786e-07i,0.0126795769262049-7.15968896838602e-05i
-0.0116523570116009+1.32011605854428e-06i,0.00846188907021716-9.29983632187757e-07i,0.00738889825363035-7.0990069029265e-05i
-0.0108592602725785+1.2190980128556e-06i,0.0078881661645266-8.57153760696144e-07i,0.00279206231002828-7.04732080942435e-05i
-0.00929894153939422+1.03705479362994e-06i,0.0067565347959419-7.25334163170255e-07i,-0.000902643106086251-7.00642992589085e-05i
-0.00727037314292186+8.07644638555489e-07i,0.00528422796849418-5.58984695880678e-07i,-0.00368482487793878-6.97595771798334e-05i
-0.00496692995485527+5.51169089626242e-07i,0.00361181711828887-3.72871861115513e-07i,-0.00560933398865615-6.95499197914885e-05i
-0.00251264719331215+2.79967707163041e-07i,0.00182949418973397-1.75976657124799e-07i,-0.0067356936666961-6.94273554754233e-05i
7.78671546525903e-06+2.28343614161432e-09i,-1.15776240354437e-06+2.57010285056845e-08i,-0.00710474265711361-6.93869286445504e-05i
0.00252716388440248-2.7532068487e-07i,-0.0018312829575938+2.27387550003068e-07i,-0.00673094787358584-6.94269651392956e-05i
0.00497835629219148-5.46292149651494e-07i,-0.00361211221666543+4.2432279944109e-07i,-0.0056007220271968-6.95490440109672e-05i
0.00727694067620279-8.0242562421637e-07i,-0.00528234205761273+6.10551840720462e-07i,-0.00367410990890634-6.97580239194769e-05i
0.00929941897328654-1.03146532707439e-06i,-0.00675231599614317+7.77183009052936e-07i,-0.000892439200450017-7.0061786680898e-05i
0.0108533883300255-1.21327178952379e-06i,-0.007882356435491+9.09601996028534e-07i,0.00279849268716301-7.0469411298534e-05i
0.011641467755423-1.31445630490028e-06i,-0.00845654939162946+9.83569104351891e-07i,0.00738834057125747-7.09847723805146e-05i
0.0112424093797642-1.2841975618239e-06i,-0.00816897483662151+9.6216640415514e-07i,0.0126705620965501-7.15903358984449e-05i
0.00918760994300258-1.06163833579106e-06i,-0.00667915489001139+8.01141848747584e-07i,0.0180245892816667-7.22178303583234e-05i
0.00526445045057338-6.13734421303802e-07i,-0.00383217633912501+4.76365700712525e-07i,0.0222523355712496-7.27230047866792e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
-0.0061914970929522+7.22326187320894e-07i,0.00200183370453258-2.03940026338632e-07i,0.0222607125473547-7.27262775649866e-05i
-0.0108083371997215+1.25063107858059e-06i,0.00350373315495025-3.76072265477988e-07i,0.0180344260729808-7.22227234192474e-05i
-0.0132260471191496+1.51377076234705e-06i,0.00429196971690282-4.62217407207127e-07i,0.0126758570609266-7.15951624413042e-05i
-0.0136932617286769+1.55010746659082e-06i,0.00444647673441604-4.74660933631696e-07i,0.00738736837326938-7.09886700428182e-05i
-0.0127621933519757+1.43130527060491e-06i,0.00414624139043912-4.3659719093615e-07i,0.00279263810144885-7.04722187732518e-05i
-0.0109298514134336+1.2173928675179e-06i,0.00355264814515294-3.67508307846659e-07i,-0.00090067649075188-7.00636664005696e-05i
-0.00854716054167571+9.47848498537325e-07i,0.00277976698960197-2.80230352976476e-07i,-0.00368230320329368-6.97592119717909e-05i
-0.00584110488795536+6.46484306660437e-07i,0.00190143423231826-1.82517248237542e-07i,-0.0056069849506804-6.95497423331435e-05i
-0.0029572989429725+3.27779040992891e-07i,0.000965036793890718-7.90884718655075e-08i,-0.00673406146362035-6.94273084787993e-05i
4.80941207067825e-06+1.41109346566531e-09i,2.9358807608632e-06+2.69012956926292e-08i,-0.00710416933589522-6.93869791690202e-05i
0.00296626533021349-3.24907333309611e-07i,-0.000959193875150904+1.32942016963115e-07i,-0.00673156880223859-6.94271033206492e-05i
0.00584816325488229-6.43470544716843e-07i,-0.00189572242655994+2.3653165305437e-07i,-0.00560246157557971-6.95492820256295e-05i
0.00855121896905434-9.44623387740159e-07i,-0.00277442865050235+3.34540696238821e-07i,-0.00367667508900161-6.97583955767005e-05i
0.0109301495681275-1.21393887472174e-06i,-0.00354817855866803+4.22294951305879e-07i,-0.000895316544404461-7.0062345776345e-05i
0.0127585710034199-1.42770499214175e-06i,-0.00414351853386878+4.92107489708867e-07i,0.00279601636482351-7.04702231343983e-05i
0.0136865412115454-1.54661001722386e-06i,-0.00444686099377535+5.31220747961301e-07i,0.00738707656117965-7.09858860030566e-05i
0.0132183406575922-1.51083114770397e-06i,-0.00429719754587278+5.20194284791916e-07i,0.0126711236833913-7.15917174754618e-05i
0.0108026034825707-1.24878354761634e-06i,-0.00351523070008243+4.35715351097464e-07i,0.0180268004742768-7.22192533487722e-05i
0.00618951294093863-7.21738507646655e-07i,-0.00201922414816349+2.65060636990693e-07i,0.022254634196868-7.27239848735174e-05i
0-0i,-9.94964357333116e-06+3.08666802840894e-08i,0.0239007684926914-7.29231176116974e-05i
0-0i,-9.95005434136389e-06+3.0866656530999e-08i,0.0239007383679431-7.29231177772841e-05i
-0.0065090292363483+7.59183985732655e-07i,-9.01749205675035e-06+3.06557014184852e-08i,0.0222574859436081-7.27251106223809e-05i
-0.0113612648463376+1.31398785909053e-06i,-6.67972805291329e-06+3.01214946989568e-08i,0.0180301310226244-7.22209339334792e-05i
-0.0139020700480017+1.59006333143215e-06i,-3.86518484120665e-06+2.94657447489438e-08i,0.0126728827696587-7.15933738595066e-05i
-0.0143936573064099+1.62795896107672e-06i,-1.283366218975e-06+2.88478411290526e-08i,0.00738668878191637-7.09872233881945e-05i
-0.01341625431248+1.50298807108551e-06i,7.73240596941422e-07+2.83398255421832e-08i,0.00279396717710777-7.04711868964732e-05i
-0.011491740739954+1.2781546564781e-06i,2.28325279133696e-06+2.79542751405207e-08i,-0.000898166002853236-7.00629918415864e-05i
-0.00898854553009232+9.94875349833418e-07i,3.32830558343493e-06+2.76789771508582e-08i,-0.0036794928250715-6.97588048691955e-05i
-0.00614498976702125+6.78131648465938e-07i,4.00226628017893e-06+2.74966983359929e-08i,-0.00560460313830717-6.95495236452699e-05i
-0.00311398781382369+3.43118627920957e-07i,4.37773048573075e-06+2.73932062831533e-08i,-0.00673261993529427-6.94272232614556e-05i
